Word Ngram Statistic for 3-grams


RANK	NGramm	F
9281	he sees a	1
9282	reminding me of	1
9283	bohun you will	1
9284	name is spelt	1
9285	is spelt bohun	1
9286	not forget waiter	1
9287	a card if	1
9288	you will not	1
9289	will not forget	1
9290	spelt bohun you	1
9291	spell it with	1
9292	with the aitch	1
9293	the aitch you	1
9294	aitch you sir	1
9295	you sir but	1
9296	sir but i	1
9297	but i think	1
9298	you a card	1
9299	boon sir though	1
9300	sir though i	1
9301	name is boon	1
9302	is boon sir	1
9303	forget waiter smiling	1
9304	waiter smiling you	1
9305	smiling you may	1
9306	sir my own	1
9307	the name is	1
9308	card if so	1
9309	give you a	1
9310	so the name	1
9311	my own name	1
9312	own name is	1
9313	if so the	1
9314	sir by rights	1
9315	a right mccomas	1
9316	right mccomas intolerantly	1
9317	walters sir by	1
9318	should spell it	1
9319	by rights i	1
9320	balmy walters sir	1
9321	mccomas intolerantly you	1
9322	your rights now	1
9323	rights now once	1
9324	now once for	1
9325	but surely i	1
9326	surely i have	1
9327	once crampton but	1
9328	crampton but surely	1
9329	i should spell	1
9330	think it best	1
9331	it best not	1
9332	best not to	1
9333	not to take	1
9334	to take that	1
9335	take that liberty	1
9336	that liberty sir	1
9337	down here as	1
9338	am best known	1
9339	best known down	1
9340	rights i should	1
9341	i am best	1
9342	here as balmy	1
9343	as balmy walters	1
9344	known down here	1
9345	on me for	1
9346	is the sun	1
9347	there is norman	1
9348	is norman blood	1
9349	leaving her standing	1
9350	her standing in	1
9351	off gaily leaving	1
9352	gaily leaving her	1
9353	is not a	1
9354	and norman blood	1
9355	norman blood is	1
9356	you cant i	1
9357	sir and norman	1
9358	not a recommendation	1
9359	a recommendation to	1
9360	blood is not	1
9361	room staring after	1
9362	expecting him waiter	1
9363	wide open and	1
9364	nine goodbye he	1
9365	are expecting him	1
9366	what name sir	1
9367	him waiter right	1
9368	we are expecting	1
9369	goodbye he runs	1
9370	back at nine	1
9371	standing in the	1
9372	the room staring	1
9373	off back at	1
9374	runs off gaily	1
9375	at nine goodbye	1
9376	im off back	1
9377	the window mccomas	1
9378	window mccomas crampton	1
9379	mccomas crampton i	1
9380	than norman blood	1
9381	norman blood waiter	1
9382	simple faith than	1
9383	faith than norman	1
9384	out into the	1
9385	me for that	1
9386	for that sir	1
9387	that sir my	1
9388	liberty sir there	1
9389	ladies youre here	1
9390	youre here sir	1
9391	goes out into	1
9392	that depends a	1
9393	i can depend	1
9394	can depend on	1
9395	quiet ill be	1
9396	crampton i can	1
9397	cant i crampton	1
9398	i crampton yes	1
9399	depend on you	1
9400	ill be patient	1
9401	ill be quiet	1
9402	blood waiter that	1
9403	waiter that depends	1
9404	yes ill be	1
9405	be patient ill	1
9406	be quiet ill	1
9407	yes yes ill	1
9408	get your rights	1
9409	valentine then there	1
9410	and you want	1
9411	to be more	1
9412	bachelor valentine then	1
9413	hm a father	1
9414	with a pang	1
9415	a bachelor valentine	1
9416	not a bachelor	1
9417	is a mrs	1
9418	a mrs crampton	1
9419	mrs crampton crampton	1
9420	wincing with a	1
9421	then there is	1
9422	crampton crampton wincing	1
9423	crampton wincing with	1
9424	unperturbed hm a	1
9425	resentment yes damn	1
9426	yes damn her	1
9427	damn her valentine	1
9428	unruffled and you	1
9429	up his mind	1
9430	his mind to	1
9431	mind to do	1
9432	a pang of	1
9433	father too perhaps	1
9434	too perhaps as	1
9435	valentine unperturbed hm	1
9436	a father too	1
9437	pang of resentment	1
9438	of resentment yes	1
9439	her valentine unperturbed	1
9440	provoking indifference and	1
9441	you advise me	1
9442	advise me not	1
9443	hand chatting on	1
9444	with provoking indifference	1
9445	in it ready	1
9446	his hand chatting	1
9447	not to get	1
9448	my wife come	1
9449	wife come along	1
9450	come along man	1
9451	is raised and	1
9452	indifference and so	1
9453	and so you	1
9454	so you advise	1
9455	on with provoking	1
9456	stoops to fit	1
9457	to fit the	1
9458	on the apparatus	1
9459	he stoops to	1
9460	fit the handle	1
9461	the handle on	1
9462	handle on the	1
9463	which the chair	1
9464	by which the	1
9465	crampton he stoops	1
9466	chatting on with	1
9467	apparatus by which	1
9468	the chair is	1
9469	chair is raised	1
9470	the apparatus by	1
9471	to enforce the	1
9472	bear and forbear	1
9473	wont complain if	1
9474	will only bear	1
9475	come pull yourself	1
9476	well go back	1
9477	and forbear come	1
9478	forbear come pull	1
9479	crampton the parlor	1
9480	her and brings	1
9481	in a jug	1
9482	jug of hot	1
9483	you he takes	1
9484	parlor maid goes	1
9485	same idle strain	1
9486	water valentine thank	1
9487	as well go	1
9488	kind we may	1
9489	we may as	1
9490	of this kind	1
9491	this kind we	1
9492	intolerantly you wont	1
9493	you wont get	1
9494	wont get your	1
9495	make impossible conditions	1
9496	at once crampton	1
9497	go back home	1
9498	may as well	1
9499	home at once	1
9500	impossible conditions of	1
9501	conditions of this	1
9502	back home at	1
9503	his careless pleasantry	1
9504	enforce the effect	1
9505	with when hes	1
9506	valentine his careless	1
9507	pleasantry quite unruffled	1
9508	quite unruffled and	1
9509	him valentine his	1
9510	when hes made	1
9511	made up his	1
9512	it he nods	1
9513	him to enforce	1
9514	through with when	1
9515	hes made up	1
9516	can go through	1
9517	go through with	1
9518	careless pleasantry quite	1
9519	the same idle	1
9520	brings it to	1
9521	the cabinet continuing	1
9522	in the same	1
9523	hot water valentine	1
9524	and brings it	1
9525	continuing in the	1
9526	cabinet continuing in	1
9527	effect of this	1
9528	of this declaration	1
9529	releases him valentine	1
9530	the effect of	1
9531	this declaration and	1
9532	declaration and releases	1
9533	and releases him	1
9534	crampton yes here	1
9535	yes here caught	1
9536	here caught in	1
9537	here you are	1
9538	having stared crampton	1
9539	stared crampton out	1
9540	crampton out of	1
9541	you are mr	1
9542	resigned very resigned	1
9543	very resigned indeed	1
9544	at first miss	1
9545	but resigned very	1
9546	are mr crampton	1
9547	crampton crampton yes	1
9548	mccomas having stared	1
9549	so here you	1
9550	ive broke it	1
9551	sir philip invaluable	1
9552	he passes on	1
9553	out ive broke	1
9554	to him sir	1
9555	him sir philip	1
9556	way out ive	1
9557	passes on to	1
9558	startled at first	1
9559	of countenance so	1
9560	countenance so here	1
9561	william he passes	1
9562	on to the	1
9563	philip invaluable william	1
9564	invaluable william he	1
9565	composure but his	1
9566	but his aspect	1
9567	on and confronts	1
9568	perfect composure but	1
9569	his aspect shakes	1
9570	aspect shakes her	1
9571	shakes her she	1
9572	me alone child	1
9573	crampton let me	1
9574	dolly child no	1
9575	you may call	1
9576	one crampton let	1
9577	alone child dolly	1
9578	child dolly child	1
9579	but one crampton	1
9580	with perfect composure	1
9581	coat into the	1
9582	hotel mccomas having	1
9583	indeed miss he	1
9584	and coat into	1
9585	first miss but	1
9586	miss but resigned	1
9587	resigned indeed miss	1
9588	takes the stick	1
9589	and confronts crampton	1
9590	confronts crampton intending	1
9591	crampton intending to	1
9592	address him with	1
9593	stick and coat	1
9594	intending to address	1
9595	to address him	1
9596	broke it to	1
9597	come and restore	1
9598	and restore good	1
9599	restore good feeling	1
9600	waiter cheerfully yes	1
9601	william come and	1
9602	good feeling waiter	1
9603	feeling waiter cheerfully	1
9604	this side between	1
9605	their places gloria	1
9606	places gloria next	1
9607	valentine next mrs	1
9608	take their places	1
9609	gloria next crampton	1
9610	next crampton and	1
9611	and valentine next	1
9612	hotel with the	1
9613	laugh half sob	1
9614	half sob philip	1
9615	sob philip sh	1
9616	he utters a	1
9617	at her mccomas	1
9618	her mccomas look	1
9619	mccomas look at	1
9620	utters a half	1
9621	drinks william come	1
9622	side between dolly	1
9623	the hotel with	1
9624	the drinks william	1
9625	a half laugh	1
9626	half laugh half	1
9627	with the drinks	1
9628	dolly aside to	1
9629	aside to the	1
9630	the waiter how	1
9631	did he take	1
9632	philip valentine valentine	1
9633	waiter how did	1
9634	how did he	1
9635	he take it	1
9636	it waiter aside	1
9637	waiter aside to	1
9638	table dolly aside	1
9639	take it waiter	1
9640	aside to her	1
9641	to her startled	1
9642	her startled at	1
9643	him philip valentine	1
9644	a man putting	1
9645	man putting temptation	1
9646	putting temptation behind	1
9647	lager be considered	1
9648	put you on	1
9649	you on this	1
9650	on this side	1
9651	the terrace like	1
9652	valentine would lager	1
9653	would lager be	1
9654	behind him philip	1
9655	valentine valentine would	1
9656	terrace like a	1
9657	like a man	1
9658	temptation behind him	1
9659	she passes on	1
9660	takes his hand	1
9661	his hand and	1
9662	hand and presses	1
9663	look into his	1
9664	at last mccomas	1
9665	last mccomas miss	1
9666	mccomas miss gloria	1
9667	turns and she	1
9668	frank straight look	1
9669	straight look into	1
9670	presses it with	1
9671	a frank straight	1
9672	and she takes	1
9673	she takes his	1
9674	and presses it	1
9675	i presume gloria	1
9676	were oldfashioned the	1
9677	oldfashioned the world	1
9678	we are glad	1
9679	bitterness were oldfashioned	1
9680	the world thinks	1
9681	world thinks it	1
9682	thinks it has	1
9683	are glad to	1
9684	you at last	1
9685	miss gloria i	1
9686	gloria i presume	1
9687	eyes we are	1
9688	meet you at	1
9689	into his eyes	1
9690	his eyes we	1
9691	gloria smiles assent	1
9692	smiles assent and	1
9693	assent and releases	1
9694	his hand after	1
9695	solemnly at him	1
9696	and releases his	1
9697	releases his hand	1
9698	hand after a	1
9699	a final pressure	1
9700	final pressure she	1
9701	mccomas taken aback	1
9702	after a final	1
9703	pressure she then	1
9704	she then retires	1
9705	then retires behind	1
9706	many years just	1
9707	master philip was	1
9708	philip was so	1
9709	at him i	1
9710	was master philip	1
9711	it with a	1
9712	with a frank	1
9713	presume gloria smiles	1
9714	him i was	1
9715	you were once	1
9716	so for many	1
9717	for many years	1
9718	as you were	1
9719	i was master	1
9720	was so for	1
9721	years just as	1
9722	some bitterness were	1
9723	says anxiously with	1
9724	anxiously with a	1
9725	she stops suddenly	1
9726	and says anxiously	1
9727	eighteen years mrs	1
9728	years mrs clandon	1
9729	changed crampton grimly	1
9730	stops suddenly and	1
9731	greatly changed crampton	1
9732	of remorse fergus	1
9733	remorse fergus you	1
9734	are greatly changed	1
9735	suddenly and says	1
9736	touch of remorse	1
9737	you are greatly	1
9738	in eighteen years	1
9739	her she stops	1
9740	a man does	1
9741	man does change	1
9742	no you may	1
9743	passes on and	1
9744	child no no	1
9745	no no you	1
9746	does change in	1
9747	mrs clandon troubled	1
9748	clandon troubled i	1
9749	troubled i i	1
9750	change in eighteen	1
9751	grimly i daresay	1
9752	i daresay a	1
9753	daresay a man	1
9754	where your opinions	1
9755	one place in	1
9756	place in all	1
9757	england where your	1
9758	us behind there	1
9759	only one place	1
9760	all england where	1
9761	in all england	1
9762	let her go	1
9763	her go her	1
9764	go her own	1
9765	with some bitterness	1
9766	it has left	1
9767	own way with	1
9768	way with some	1
9769	left us behind	1
9770	mean boy philip	1
9771	it is by	1
9772	is by proving	1
9773	solemnly whose fault	1
9774	fergus you are	1
9775	boy very solemnly	1
9776	very solemnly whose	1
9777	a fallacy mccomas	1
9778	there is only	1
9779	is only one	1
9780	has left us	1
9781	behind there is	1
9782	fallacy mccomas touchingly	1
9783	mccomas touchingly it	1
9784	do let her	1
9785	me he utters	1
9786	lightly up the	1
9787	the steps from	1
9788	steps from the	1
9789	followed doggedly by	1
9790	comes lightly up	1
9791	the beach followed	1
9792	beach followed doggedly	1
9793	and chilly or	1
9794	light overcoat he	1
9795	overcoat he stops	1
9796	chair left by	1
9797	a light overcoat	1
9798	he stops at	1
9799	at the chair	1
9800	the chair left	1
9801	me miss she	1
9802	is old and	1
9803	old and chilly	1
9804	crampton either because	1
9805	he is old	1
9806	crampton valentine carries	1
9807	valentine carries a	1
9808	stick crampton either	1
9809	either because he	1
9810	valentine comes lightly	1
9811	miss you may	1
9812	on me miss	1
9813	hotel valentine comes	1
9814	because he is	1
9815	doggedly by crampton	1
9816	the hotel valentine	1
9817	movement and expression	1
9818	and expression desert	1
9819	expression desert his	1
9820	of his reefer	1
9821	jacket wears a	1
9822	the unfashionableness of	1
9823	unfashionableness of his	1
9824	grey and all	1
9825	him off and	1
9826	off and marches	1
9827	his eyes he	1
9828	down stupefied philip	1
9829	and all movement	1
9830	all movement and	1
9831	desert his eyes	1
9832	reefer jacket wears	1
9833	by mccomas in	1
9834	mccomas in the	1
9835	wears a light	1
9836	left by mccomas	1
9837	the terrace and	1
9838	terrace and steadies	1
9839	and steadies himself	1
9840	some idea of	1
9841	with some idea	1
9842	extenuating the unfashionableness	1
9843	his reefer jacket	1
9844	or with some	1
9845	idea of extenuating	1
9846	of extenuating the	1
9847	chilly or with	1
9848	by crampton valentine	1
9849	terrace with covers	1
9850	with covers and	1
9851	covers and chairs	1
9852	for five two	1
9853	the terrace with	1
9854	and chairs for	1
9855	chairs for five	1
9856	is prepared as	1
9857	a silky old	1
9858	silky old man	1
9859	on crampton crampton	1
9860	way a silky	1
9861	old man whitehaired	1
9862	man whitehaired and	1
9863	whitehaired and delicate	1
9864	long one set	1
9865	another table is	1
9866	table is prepared	1
9867	hotel against the	1
9868	parapet another table	1
9869	at each side	1
9870	each side and	1
9871	the hotel against	1
9872	against the parapet	1
9873	across the terrace	1
9874	is a long	1
9875	a long one	1
9876	set across the	1
9877	the parapet another	1
9878	five two at	1
9879	one set across	1
9880	mccomas calls to	1
9881	valentine again fiercely	1
9882	again fiercely valentine	1
9883	rising in angry	1
9884	alarm mccomas calls	1
9885	crampton crampton rising	1
9886	crampton rising in	1
9887	fiercely valentine valentine	1
9888	carries a walking	1
9889	a walking stick	1
9890	walking stick crampton	1
9891	there thinking what	1
9892	calls to valentine	1
9893	to valentine valentine	1
9894	valentine valentine again	1
9895	angry alarm mccomas	1
9896	turns this is	1
9897	is a plant	1
9898	conspiracy this is	1
9899	valentine turns this	1
9900	a plant a	1
9901	plant a conspiracy	1
9902	a conspiracy this	1
9903	waiter softly interrupting	1
9904	crampton waiter softly	1
9905	valentine valentine turns	1
9906	in angry alarm	1
9907	seeing crampton waiter	1
9908	softly interrupting crampton	1
9909	interrupting crampton steady	1
9910	on seeing crampton	1
9911	eyes he sits	1
9912	the change you	1
9913	health its my	1
9914	its my happiness	1
9915	thats the change	1
9916	waiter comes to	1
9917	luncheon table next	1
9918	happiness thats the	1
9919	my happiness thats	1
9920	you meant i	1
9921	meant i think	1
9922	i think breaking	1
9923	out suddenly look	1
9924	change you meant	1
9925	think breaking out	1
9926	breaking out suddenly	1
9927	serve the waiter	1
9928	clandon as they	1
9929	carves but does	1
9930	but does not	1
9931	all met one	1
9932	another already today	1
9933	you have all	1
9934	have all met	1
9935	does not serve	1
9936	table next the	1
9937	the steps mrs	1
9938	steps mrs clandon	1
9939	not serve the	1
9940	the courses he	1
9941	courses he carves	1
9942	he carves but	1
9943	hotel entrance where	1
9944	just appeared order	1
9945	william dolly touching	1
9946	the hotel entrance	1
9947	where the waiter	1
9948	has just appeared	1
9949	sh pointing to	1
9950	dolly touching cramptons	1
